event_id,event_name,event_type_description,event_type_main,organizers,region_name,city_name,city_id,venue_id,venue_name,venue_address
505973,9cc55c15-4375-4129-9979-3129688ba1b4,концерт,концерты,№1118,Горицветская область,Островецк,50,4158,"Студия видеомонтажа ""Мозаика"" Лимитед","наб. Пригородная, д. 51 стр. 81"
11222,8ffde6e2-8175-4413-96d6-9e63a8ddefd9,спектакль,театр,№4888,Североярская область,Озёрск,2,3961,"Образовательная программа ""Воображение"" Инкорпорэйтед","пр. Бабушкина, д. 68 к. 280"
11228,96522417-026a-45a1-9a82-15c5e15d02dd,спектакль,театр,№4915,Североярская область,Озёрск,2,3850,"Творческое объединение ""Ветер"" Инкорпорэйтед","пр. Тупиковый, д. 9 стр. 8"
11229,2852dea0-32d5-497e-adb4-454b9c437816,балет,театр,№4892,Североярская область,Озёрск,2,2993,"Молодежный культурный проект ""Смысл"" Инк","ш. Труда, д. 5"
11235,bb1b62d1-2ba0-4913-aad4-f4ff08daf1dd,спектакль,театр,№4917,Североярская область,Озёрск,2,1522,"Детский дом культуры ""Сквозняк"" Лимитед","алл. Белинского, д. 733 стр. 10"
11237,0714435e-3b5f-4312-aa36-c3a9d8853ef4,балет,театр,№5024,Североярская область,Озёрск,2,2937,"Лаборатория по созданию комиксов ""Стоимость"" Групп","ул. Волочаевская, д. 44"
11242,0b39a06f-80a3-4ee9-91f0-bfbd651f5601,спектакль,театр,№1800,Североярская область,Озёрск,2,4009,"Ремесленный центр ""Пегас"" Инк","алл. Виноградная, д. 28"
11243,7689d4b9-74c5-4da0-aede-812473c189e2,спектакль,театр,№4888,Североярская область,Озёрск,2,3961,"Образовательная программа ""Воображение"" Инкорпорэйтед","пр. Бабушкина, д. 68 к. 280"
11246,0d876e01-851e-458b-ba61-753e0e0c4063,балет,театр,№4892,Североярская область,Озёрск,2,2993,"Молодежный культурный проект ""Смысл"" Инк","ш. Труда, д. 5"
11247,c80f15ff-be74-4b80-af72-67d8b583dab7,опера,театр,№5024,Североярская область,Озёрск,2,2937,"Лаборатория по созданию комиксов ""Стоимость"" Групп","ул. Волочаевская, д. 44"
11251,4150fa5c-0a8c-453f-8ed4-9a0d606ed2dd,балет,театр,№4892,Североярская область,Озёрск,2,2993,"Молодежный культурный проект ""Смысл"" Инк","ш. Труда, д. 5"
11255,5dcd5190-e2d0-4756-b31a-a5970d64242c,спектакль,театр,№4910,Североярская область,Озёрск,2,3998,"Творческая мастерская ""Долго"" и партнеры","наб. Свободы, д. 1"
11256,c04becb0-e10d-4273-b5ad-603203f1373e,спектакль,театр,№4913,Североярская область,Озёрск,2,3016,"Театр кукол ""Снег"" Инк","пер. Кузнечный, д. 73 стр. 4"
11257,edb8d333-8268-4709-8fc6-68608e8946c6,спектакль,театр,№1800,Североярская область,Озёрск,2,4009,"Ремесленный центр ""Пегас"" Инк","алл. Виноградная, д. 28"
11258,ecb22013-1ed8-469d-90ac-a2ac8e1486be,спектакль,театр,№4882,Североярская область,Озёрск,2,3999,"Творческая ассоциация ""Ведро"" Лтд","ш. Лунное, д. 505 к. 546"
11264,f8920372-5225-41e8-8704-367c91030dbc,опера,театр,№4928,Североярская область,Озёрск,2,3685,"Центр культурного наследия ""Редкость"" Групп","пр. Мелиоративный, д. 9 к. 38"
11270,3d9f7b36-b599-4f97-878b-193e82464e7a,спектакль,театр,№4912,Североярская область,Озёрск,2,1587,"Творческий форум ""Поток"" Групп","алл. Светлая, д. 8"
11271,a10315f2-bd31-485e-8a15-348315dde28a,спектакль,театр,№4888,Североярская область,Озёрск,2,3961,"Образовательная программа ""Воображение"" Инкорпорэйтед","пр. Бабушкина, д. 68 к. 280"
11281,7b6d6197-063d-41eb-a752-4986f4759197,балет,театр,№5024,Североярская область,Озёрск,2,2938,"Музыкальная школа ""Заряд"" Лтд","ул. Красноармейская, д. 56 к. 31"
11284,ebfb65a9-8351-46de-abbd-d95c76a06d85,балет,театр,№5024,Североярская область,Озёрск,2,2938,"Музыкальная школа ""Заряд"" Лтд","ул. Красноармейская, д. 56 к. 31"
11291,b507c5ad-feec-4181-ad46-a72f4b80a25a,мюзикл,театр,№4900,Североярская область,Озёрск,2,1992,"Студия анимации ""Fusion"" Групп","пр. Путевой, д. 3 стр. 5/1"
11293,0714435e-3b5f-4312-aa36-c3a9d8853ef4,балет,театр,№2599,Широковская область,Ягодиновка,239,2449,"Гильдия художников ""Флит"" Инк","пр. Макарова, д. 4"
11301,29882ecf-ecaf-4310-bf85-0cfd412186ba,опера,театр,№4892,Североярская область,Озёрск,2,2993,"Молодежный культурный проект ""Смысл"" Инк","ш. Труда, д. 5"
11311,0714435e-3b5f-4312-aa36-c3a9d8853ef4,балет,театр,№4618,Североярская область,Озёрск,2,4601,"Молодежная творческая группа ""Лебедь"" и партнеры","бул. Волочаевский, д. 9/5"
11332,a8246e4f-b64b-4a68-b0cb-a7fb0e6d45a4,спектакль,театр,№4999,Североярская область,Озёрск,2,3650,"Летний кинотеатр ""Лестница"" и партнеры","ш. Абрикосовое, д. 41 стр. 4"
11333,856c96ad-5ffa-41f6-9163-65e136b9e586,опера,театр,№5024,Североярская область,Озёрск,2,2937,"Лаборатория по созданию комиксов ""Стоимость"" Групп","ул. Волочаевская, д. 44"
11346,cc30f8ac-50b7-44a3-bffb-a310576167f6,опера,театр,№5024,Североярская область,Озёрск,2,2937,"Лаборатория по созданию комиксов ""Стоимость"" Групп","ул. Волочаевская, д. 44"
11352,afc15587-c94e-434a-ac71-df6ef4a31209,спектакль,театр,№4888,Североярская область,Озёрск,2,3961,"Образовательная программа ""Воображение"" Инкорпорэйтед","пр. Бабушкина, д. 68 к. 280"
11356,b38f0ff8-8445-4877-80ce-3c6a3b278b20,опера,театр,№4892,Североярская область,Озёрск,2,2993,"Молодежный культурный проект ""Смысл"" Инк","ш. Труда, д. 5"
11361,64a1d1c9-c17a-4bb8-b8e9-8c91e8d25805,спектакль,театр,№4999,Североярская область,Озёрск,2,3650,"Летний кинотеатр ""Лестница"" и партнеры","ш. Абрикосовое, д. 41 стр. 4"
11365,25690508-c58a-4105-983a-adf86bb001f4,опера,театр,№4927,Североярская область,Озёрск,2,3685,"Центр культурного наследия ""Редкость"" Групп","пр. Мелиоративный, д. 9 к. 38"
11533,dd6f8437-fd96-428b-a83a-1ed5eb16bda5,спектакль,театр,№5019,Каменевский регион,Глиногорск,213,3900,"Цирковая студия ""Солнце"" и партнеры","алл. Тупиковая, д. 29"
11369,21fb27af-560e-466e-b3e3-81260a71e16b,спектакль,театр,№4896,Североярская область,Озёрск,2,4043,"Кинокомитет ""Золотая"" Инк","ш. Коммуны, д. 92 стр. 6"
11372,b38f0ff8-8445-4877-80ce-3c6a3b278b20,спектакль,театр,№1800,Североярская область,Озёрск,2,4009,"Ремесленный центр ""Пегас"" Инк","алл. Виноградная, д. 28"
11373,57a7b419-d820-4302-b855-448f5accee7f,опера,театр,№5024,Североярская область,Озёрск,2,2937,"Лаборатория по созданию комиксов ""Стоимость"" Групп","ул. Волочаевская, д. 44"
11381,20fb1ad7-bafc-40a3-855b-32fc4d48121e,опера,театр,№5024,Североярская область,Озёрск,2,2937,"Лаборатория по созданию комиксов ""Стоимость"" Групп","ул. Волочаевская, д. 44"
11386,03d66a09-6d04-4d02-bf4b-4aef125f478a,спектакль,театр,№4914,Североярская область,Озёрск,2,3194,"Клуб поэзии ""Стройка"" и партнеры","наб. Рабочая, д. 6 к. 5/3"
11387,d422a295-fcbf-4ab6-8d2b-b3393bfa26e2,спектакль,театр,№4888,Североярская область,Озёрск,2,3961,"Образовательная программа ""Воображение"" Инкорпорэйтед","пр. Бабушкина, д. 68 к. 280"
11388,cf25be50-0e16-4134-9433-18aecdd84c24,спектакль,театр,№4999,Североярская область,Озёрск,2,3650,"Летний кинотеатр ""Лестница"" и партнеры","ш. Абрикосовое, д. 41 стр. 4"
11394,c8be0e6d-d2c0-4a7f-9476-0aa57b1475dd,спектакль,театр,№4913,Североярская область,Озёрск,2,3016,"Театр кукол ""Снег"" Инк","пер. Кузнечный, д. 73 стр. 4"
11396,9060cbc1-010c-4389-8cb0-04e39bc1fef0,спектакль,театр,№4925,Североярская область,Озёрск,2,2945,"Арт-лаборатория ""Протон"" и партнеры","бул. Декабристов, д. 315 к. 87"
